#WEEK|GEO_ID|UNITS_TOTAL|JOBLOSS_TOTAL|JOBLOSS_MOE|JOBLOSS_RATE|JOBLOSS_RT_MOE|JOBLOSS_UNIV|LFNEXT_TOTAL|LFNEXT_MOE|LFNEXT_RATE|LFNEXT_RT_MOE|LFNEXT_UNIV|FOODSCARCE_TOTAL|FOODSCARCE_MOE|FOODSCARCE_RATE|FOODSCARCE_RT_MOE|FOODSCARCE_UNIV|HLTHDLY_TOTAL|HLTHDLY_MOE|HLTHDLY_RATE|HLTHDLY_RT_MOE|HLTHDLY_UNIV|HINSEC_1_TOTAL|HINSEC_1_MOE|HINSEC_1_RATE|HINSEC_1_RT_MOE|HINSEC_1_UNIV|EDMVD_TOTAL|EDMVD_MOE|EDMVD_RATE|EDMVD_RT_MOE|EDMVD_UNIV|TELEWORK_TOTAL|TELEWORK_MOE|TELEWORK_RATE|TELEWORK_RT_MOE|TELEWORK_UNIV|HINSEC_TOTAL|HINSEC_MOE|HINSEC_RATE|HINSEC_RT_MOE|HINSEC_UNIV|EVICTFOR_TOTAL|EVICTFOR_MOE|EVICTFOR_RATE|EVICTFOR_RT_MOE|EVICTFOR_UNIV|EXPENSE_TOTAL|EXPENSE_MOE|EXPENSE_RATE|EXPENSE_RT_MOE|EXPENSE_UNIV|SECONDED_TOTAL|SECONDED_MOE|SECONDED_RATE|SECONDED_RT_MOE|SECONDED_UNIV|VACCINE_TOTAL|VACCINE_MOE|VACCINE_RATE|VACCINE_RT_MOE|VACCINE_UNIV|GETVACC_TOTAL|GETVACC_MOE|GETVACC_RATE|GETVACC_RT_MOE|GETVACC_UNIV|TELEWORK_2_TOTAL|TELEWORK_2_MOE|TELEWORK_2_RATE|TELEWORK_2_RT_MOE|TELEWORK_2_UNIV|FOODASSIS_TOTAL|FOODASSIS_MOE|FOODASSIS_RATE|FOODASSIS_RT_MOE|FOODASSIS_UNIV|CHILDCARE_TOTAL|CHILDCARE_MOE|CHILDCARE_RATE|CHILDCARE_RT_MOE|CHILDCARE_UNIV|HHTELHLTH_TOTAL|HHTELHLTH_MOE|HHTELHLTH_RATE|HHTELHLTH_RT_MOE|HHTELHLTH_UNIV|CHILDTELE_TOTAL|CHILDTELE_MOE|CHILDTELE_RATE|CHILDTELE_RT_MOE|CHILDTELE_UNIV|PLNDTRIP_TOTAL|PLNDTRIP_MOE|PLNDTRIP_RATE|PLNDTRIP_RT_MOE|PLNDTRIP_UNIV|CHILDCARE_2_TOTAL|CHILDCARE_2_MOE|CHILDCARE_2_RATE|CHILDCARE_2_RT_MOE|CHILDCARE_2_UNIV|WACTIVITY_TOTAL|WACTIVITY_MOE|WACTIVITY_RATE|WACTIVITY_RT_MOE|WACTIVITY_UNIV|FOODFORCHLD_TOTAL|FOODFORCHLD_MOE|FOODFORCHLD_RATE|FOODFORCHLD_RT_MOE|FOODFORCHLD_UNIV|ENERGYBILL_TOTAL|ENERGYBILL_MOE|ENERGYBILL_RATE|ENERGYBILL_RT_MOE|ENERGYBILL_UNIV|CTCUSE_TOTAL|CTCUSE_MOE|CTCUSE_RATE|CTCUSE_RT_MOE|CTCUSE_UNIV|CTCUSENEW_TOTAL|CTCUSENEW_MOE|CTCUSENEW_RATE|CTCUSENEW_RT_MOE|CTCUSENEW_UNIV|LONGCOVID_1_TOTAL|LONGCOVID_1_MOE|LONGCOVID_1_RATE|LONGCOVID_1_RT_MOE|LONGCOVID_1_UNIV|PRICEINCR_TOTAL|PRICEINCR_MOE|PRICEINCR_RATE|PRICEINCR_RT_MOE|PRICEINCR_UNIV|PRICEWORRY_TOTAL|PRICEWORRY_MOE|PRICEWORRY_RATE|PRICEWORRY_RT_MOE|PRICEWORRY_UNIV|GASIMPACT_TOTAL|GASIMPACT_MOE|GASIMPACT_RATE|GASIMPACT_RT_MOE|GASIMPACT_UNIV|FOODFORCHLD1_TOTAL|FOODFORCHLD1_MOE|FOODFORCHLD1_RATE|FOODFORCHLD1_RT_MOE|FOODFORCHLD1_UNIV|DISPLACED_TOTAL|DISPLACED_MOE|DISPLACED_RATE|DISPLACED_RT_MOE|DISPLACED_UNIV|DISPLACEDTIME_TOTAL|DISPLACEDTIME_MOE|DISPLACEDTIME_RATE|DISPLACEDTIME_RT_MOE|DISPLACEDTIME_UNIV|COL_START_DATE|COL_END_DATE|SURVEY_YEAR|YR_WEEK_NUM
46|0400000US38|565257|||||||||||41075|13920|8.5|2.8|481929||||||||||||||||||||||||||4730|2980|21.7|17.5|21805|178266|22536|35.5|4.2|501732|||||||||||||||||||||||||||||||66564|12714|14.5|2.7|459760|5860|3486|4.1|2.6|142481||||||8948|5655|11.2|7.4|79910||||||34525|15474|26.4|10.5|130909|61511|16894|13.8|3.5|445709||||||18743|9394|70.0|21.6|26776|82125|17768|34.7|7.2|236675|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US39|8912298|||||||||||937413|255499|11.9|3.2|7862331||||||||||||||||||||||||||105432|79251|25.8|15.7|408718|3218238|335754|38.8|3.7|8295898|||||||||||||||||||||||||||||||1670249|298676|22.2|3.9|7527973|425233|144272|16.3|5.4|2611571||||||154964|72713|13.3|6.3|1164769||||||694354|224817|28.4|7.9|2443588|1498435|353807|20.9|4.7|7172180||||||299292|123935|79.3|10.3|377477|1388329|233968|38.3|5.6|3628673|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US40|2959577|||||||||||282403|63142|10.9|2.4|2593817||||||||||||||||||||||||||88589|40436|49.8|12.4|177997|1212645|100011|44.3|3.7|2739606|||||||||||||||||||||||||||||||505818|80031|20.4|3.2|2484292|161712|56327|16.3|5.3|989292||||||61989|33966|18.1|8.8|342727||||||288144|59498|31.3|6.2|920240|678088|92881|28.5|3.8|2379430||||||88631|33290|76.6|14.5|115694|472030|78718|38.1|5.8|1239872|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US41|3326922|||||||||||227590|54036|7.6|1.8|2981170||||||||||||||||||||||||||36605|16236|27.1|13.1|135299|995358|86204|31.7|2.7|3136663|||||||||||||||||||||||||||||||733836|74312|25.8|2.7|2839117|143462|33077|18.0|3.7|798637||||||115669|35819|31.7|7.1|364460||||||348041|51017|49.5|4.8|702492|442587|74949|16.0|2.6|2769142||||||69835|22150|52.4|13.1|133242|393786|66429|35.1|4.9|1120686|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US42|9920164|||||||||||711901|173013|8.5|2.1|8375114||||||||||||||||||||||||||182689|81681|30.6|11.2|597697|3575251|242846|39.5|2.4|9062119|||||||||||||||||||||||||||||||1791152|269149|23.0|3.3|7789375|504488|122415|20.7|4.8|2440827||||||209881|71919|21.1|7.5|994342||||||1249199|195961|50.1|5.8|2493186|1921846|230122|25.3|2.7|7590110||||||326144|119985|74.6|10.9|436962|1205031|183526|34.9|4.7|3456631|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US44|850220|||||||||||100367|31209|14.7|4.4|680510||||||||||||||||||||||||||36213|21499|56.8|18.9|63744|311568|45151|40.9|5.3|762145|||||||||||||||||||||||||||||||201114|39270|30.5|5.5|660186|23515|13985|12.4|7.1|189663||||||32412|19229|35.1|16.4|92414||||||114166|28065|64.4|10.3|177264|193581|44424|30.5|6.1|635428||||||32926|19834|63.7|29.3|51690|125016|26574|37.2|7.5|336288|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US45|4024826|||||||||||526890|138322|15.2|3.8|3468619||||||||||||||||||||||||||147905|80131|61.9|17.0|239048|1611615|159697|43.6|3.9|3697113|||||||||||||||||||||||||||||||741381|125358|22.6|3.5|3284349|176560|58813|14.0|4.4|1261757||||||139502|53462|30.8|10.1|452571||||||397955|87384|33.1|7.1|1201529|873109|151712|27.7|4.1|3154564||||||196491|79674|88.9|7.5|221115|618435|106773|39.2|6.1|1576887|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US46|656870|||||||||||79319|27056|13.4|4.6|590944||||||||||||||||||||||||||15949|16923|44.5|32.8|35824|234013|30795|38.0|4.9|615277|||||||||||||||||||||||||||||||97623|22694|17.0|3.9|575285|19665|11634|8.2|4.8|239209||||||18770|10526|17.7|10.3|105778||||||55964|14815|25.2|6.8|221912|115244|31982|20.7|5.7|555655||||||20680|9862|63.6|20.7|32506|117579|25255|44.5|7.4|264492|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US47|5358697|||||||||||678364|163104|14.6|3.5|4635176||||||||||||||||||||||||||113902|48114|45.5|16.6|250161|2105504|183202|42.3|3.6|4979873|||||||||||||||||||||||||||||||818336|122796|19.1|2.9|4276849|202799|74273|13.3|4.7|1529800||||||255343|132054|31.2|15.1|817256||||||352688|86413|22.9|5.6|1539349|842038|166393|21.1|3.8|3992995||||||252794|77911|83.7|12.5|302109|990121|141160|45.9|4.9|2155948|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US48|21876805|||||||||||2106792|466606|11.6|2.5|18218497||||||||||||||||||||||||||276500|103373|24.8|8.3|1113345|8574181|724005|43.4|3.5|19776848|||||||||||||||||||||||||||||||3236564|394784|19.0|2.3|17071149|1142869|252516|16.7|3.7|6831136||||||561884|212891|18.9|7.2|2978908||||||2398817|446676|34.9|5.7|6866357|3588622|520203|22.7|3.1|15843144||||||786077|210694|79.3|6.8|990763|3012163|400225|33.0|3.6|9139136|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US49|2411013|||||||||||158892|42122|7.7|2.0|2057479||||||||||||||||||||||||||30409|17382|42.0|17.2|72414|797452|79041|36.2|3.5|2202165|||||||||||||||||||||||||||||||396171|55115|19.9|2.7|1993858|90454|24680|10.5|2.8|859703||||||42666|20591|9.3|4.5|459026||||||201258|40057|24.2|4.7|833026|332966|67378|17.5|3.4|1906102||||||81055|24215|68.4|10.5|118544|391017|58586|40.8|4.7|958424|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US50|508959|||||||||||40316|13890|8.7|3.0|463301||||||||||||||||||||||||||2878|3035|12.0|12.8|23951|163557|19083|33.6|3.8|487468|||||||||||||||||||||||||||||||92172|16525|20.5|3.7|450509|27677|12121|19.3|7.9|143252||||||28373|17693|61.7|21.1|45997||||||72220|19763|58.8|10.7|122723|92375|19922|20.9|4.3|441900||||||14184|7420|79.4|14.2|17872|40921|12799|27.1|8.0|150856|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US51|6566286|||||||||||546084|149401|9.7|2.6|5609861||||||||||||||||||||||||||116652|40919|39.6|11.9|294684|2170875|242587|36.4|3.8|5970764|||||||||||||||||||||||||||||||1287686|165259|24.2|2.9|5317882|387619|103649|19.2|4.7|2017502||||||221841|100423|27.8|10.3|797524||||||986379|144551|48.3|6.1|2041340|997554|190934|19.5|3.5|5117896||||||192565|62800|59.1|15.3|325918|670606|152194|27.3|5.5|2457320|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US53|5971227|||||||||||480216|99647|9.0|1.9|5321877||||||||||||||||||||||||||81868|39524|33.9|13.4|241762|1638568|153412|29.1|2.7|5627199|||||||||||||||||||||||||||||||1138367|107076|22.4|2.0|5092108|253047|57080|15.5|3.0|1637450||||||195867|67361|26.6|8.2|735665||||||652414|122386|40.1|6.2|1626475|783698|110171|15.8|2.1|4945479||||||236588|91087|71.6|13.5|330315|662620|84150|31.7|3.9|2093277|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US54|1382693|||||||||||252487|48935|21.3|3.8|1183960||||||||||||||||||||||||||23985|13817|30.1|19.7|79563|620248|67788|49.5|5.0|1254285|||||||||||||||||||||||||||||||271990|60040|23.7|5.0|1146877|50340|21355|11.5|5.1|436206||||||21686|14166|10.2|6.3|212825||||||147804|36058|35.0|8.1|421939|368859|52473|33.7|4.1|1095667||||||36950|21523|66.9|19.6|55235|280844|57762|49.3|8.3|569087|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US55|4514873|||||||||||337642|94196|8.7|2.4|3873562||||||||||||||||||||||||||62183|51478|50.4|26.8|123420|1400603|136040|34.0|3.1|4121780|||||||||||||||||||||||||||||||733378|110641|19.8|2.8|3709183|150898|46622|12.4|3.9|1214263||||||82845|29995|17.3|6.5|478614||||||550760|116994|49.0|7.8|1123441|629611|101025|17.9|2.8|3509353||||||173785|59143|71.1|14.2|244494|530077|132827|29.3|6.9|1809356|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|0400000US56|437949|||||||||||43022|16855|11.4|4.3|378888||||||||||||||||||||||||||9821|8422|41.1|26.2|23892|134593|24831|33.6|5.9|400152|||||||||||||||||||||||||||||||61868|12697|17.6|3.5|350883|10287|4739|8.1|3.7|126932||||||6473|4380|14.4|9.2|44929||||||37829|13428|29.8|7.9|126831|53863|18819|15.5|5.2|347991||||||10098|4021|74.4|19.2|13572|74071|16772|45.3|8.7|163502|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US12060|4571790|||||||||||438727|134321|11.0|3.2|3972305||||||||||||||||||||||||||212859|103828|50.4|15.3|421955|1723168|179898|41.0|3.3|4206863|||||||||||||||||||||||||||||||897711|142970|23.4|3.5|3829330|223573|80149|15.2|5.2|1468784||||||125147|48074|23.4|7.0|534313||||||418803|122285|29.9|7.5|1401494|743761|141235|20.7|3.7|3591720||||||197414|64680|66.0|14.3|299076|618089|144684|36.0|6.6|1716403|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US14460|3656382|||||||||||325804|81477|10.7|2.4|3051781||||||||||||||||||||||||||57912|26194|30.0|12.3|192930|985353|110996|29.6|2.9|3334396|||||||||||||||||||||||||||||||856873|92478|28.7|2.9|2982870|195203|46162|19.2|4.4|1015518||||||111318|32581|26.4|7.1|421162||||||426867|72106|46.2|5.8|923562|546747|87244|19.8|2.9|2756460||||||123698|40486|70.4|13.7|175648|459107|78420|28.2|3.9|1628098|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US16980|6871660|||||||||||517537|137861|8.9|2.4|5808587||||||||||||||||||||||||||137178|84188|31.5|15.3|435630|2517089|265014|40.2|3.9|6269010|||||||||||||||||||||||||||||||1417549|227407|25.9|3.8|5483131|307247|83697|14.2|3.8|2164781||||||245766|87791|27.6|8.9|890417||||||708741|207805|34.1|7.3|2075477|1356864|266171|26.3|4.6|5150971||||||345505|104486|77.2|10.3|447542|902599|159529|35.2|5.2|2563935|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US19100|5699861|||||||||||486876|189829|10.3|3.9|4743116||||||||||||||||||||||||||80648|58368|21.9|16.1|368376|2023438|325270|37.8|5.1|5348999|||||||||||||||||||||||||||||||805351|137983|18.1|2.9|4452934|304475|82940|18.3|5.2|1663019||||||175332|82746|20.6|9.5|853080||||||510422|196956|30.8|9.3|1658031|973864|226024|22.7|4.5|4298646||||||292030|141032|76.6|11.9|381220|836936|177113|31.0|6.0|2698552|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US19820|3219068|||||||||||311409|111615|11.6|3.8|2690949||||||||||||||||||||||||||24522|16619|18.7|13.1|130817|1133462|121901|38.6|4.6|2934729|||||||||||||||||||||||||||||||653164|78210|25.8|2.9|2534900|91300|34899|13.1|4.8|699533||||||81047|37565|33.2|11.3|244278||||||228759|56187|38.2|8.4|598811|576479|113159|24.3|4.2|2375178||||||111540|42579|93.9|6.0|118782|419004|77793|37.7|5.6|1110001|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US26420|5197582|||||||||||592296|188384|14.2|4.1|4184188||||||||||||||||||||||||||122915|76564|32.7|18.1|376359|1975995|297066|43.2|4.9|4573510|||||||||||||||||||||||||||||||819583|156401|20.8|3.6|3933804|357965|176004|24.1|10.1|1485605||||||137394|71679|22.9|10.7|600569||||||414071|142268|29.4|7.5|1407584|848394|200061|22.9|4.6|3702841||||||250073|95319|86.7|8.3|288411|574900|153831|24.1|7.2|2385192|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US31080|9957198|||||||||||1056297|307288|12.4|3.4|8494029||||||||||||||||||||||||||423984|271424|47.6|17.4|890499|3976576|634031|43.3|5.2|9186649|||||||||||||||||||||||||||||||1923316|263023|23.4|3.2|8214694|521949|150370|17.7|5.5|2957211||||||109001|78942|7.9|5.8|1373148||||||1592526|406451|56.0|8.6|2843910|1996986|413604|26.0|4.5|7688960||||||841839|348951|82.5|14.1|1020748|1406863|323011|35.0|5.9|4019836|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US33100|4820697|||||||||||678162|178934|17.4|4.1|3907802||||||||||||||||||||||||||110364|71843|35.2|18.2|313529|1857290|243587|43.9|4.5|4231609|||||||||||||||||||||||||||||||1023580|174875|27.5|4.5|3719946|386729|172165|31.1|10.3|1245208||||||79951|48554|15.8|9.9|504582||||||489362|151104|41.1|8.9|1190161|793253|204506|22.5|4.7|3522250||||||252319|144197|90.1|8.8|280110|588620|146207|33.1|6.1|1778140|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US35620|13857195|||||||||||1249343|305307|11.2|2.6|11134464||||||||||||||||||||||||||203649|94083|25.8|10.7|790194|4517823|511586|36.2|3.5|12480933|||||||||||||||||||||||||||||||2739673|350882|26.8|3.1|10232885|677398|241808|19.5|6.4|3468107||||||236080|107417|16.1|6.6|1468469||||||1129705|207672|32.5|6.8|3478804|1903015|320095|19.5|3.2|9777004||||||663128|209281|76.0|11.4|872326|2002168|319367|32.7|4.4|6120774|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US37980|5034909|||||||||||371518|73607|8.7|1.7|4250937||||||||||||||||||||||||||73291|29949|20.1|9.8|365305|1701882|243128|37.1|3.8|4591471|||||||||||||||||||||||||||||||1092771|141990|27.2|3.1|4024069|298804|68565|20.0|4.2|1495427||||||171018|56119|25.8|8.2|662484||||||626797|120946|43.2|6.2|1450440|952150|167749|25.0|3.4|3812571||||||219620|73074|75.0|11.4|292922|469782|87829|26.0|4.2|1808305|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US38060|3549114|||||||||||245929|71824|8.4|2.4|2944257||||||||||||||||||||||||||58211|36638|27.4|17.3|212375|1257475|160603|39.6|4.3|3173555|||||||||||||||||||||||||||||||630001|71986|22.5|2.8|2794964|137550|42259|14.4|4.1|953232||||||62346|25854|18.3|6.6|341399||||||202020|49066|22.7|5.8|891092|491573|109587|18.0|3.6|2726753||||||178335|60647|83.5|7.8|213637|595055|104556|39.5|4.9|1505943|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US40140|4394817|||||||||||471802|145115|12.8|3.8|3696641||||||||||||||||||||||||||53194|23563|21.4|17.4|248647|1865857|305542|47.8|6.4|3903680|||||||||||||||||||||||||||||||901854|174961|25.9|5.4|3487008|176444|67162|12.5|4.6|1409934||||||69635|42008|12.4|8.4|563041||||||527492|130273|40.8|7.0|1292963|808219|162391|24.4|5.1|3308989||||||162122|88319|78.2|20.3|207221|743034|192711|39.8|10.3|1865667|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US41860|3690823|||||||||||222724|102573|6.9|3.2|3219321||||||||||||||||||||||||||44486|27077|24.2|20.5|183641|912364|184828|26.4|4.9|3460540|||||||||||||||||||||||||||||||828928|112693|26.5|3.8|3126301|213092|54056|25.0|5.8|853159||||||123881|39212|31.0|10.8|399039||||||278290|70585|34.7|6.5|802238|325321|109732|11.2|3.6|2896787||||||96899|32387|74.2|12.7|130583|333229|132440|21.7|7.6|1538724|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US42660|3108848|||||||||||178644|66902|6.5|2.3|2766446||||||||||||||||||||||||||35206|25934|26.7|17.3|131979|806488|108533|27.3|3.5|2952800|||||||||||||||||||||||||||||||673581|90642|25.3|3.2|2657428|150751|39188|17.0|4.3|888880||||||107662|52141|30.2|10.6|356441||||||267644|67615|32.4|6.5|826669|376005|88684|14.7|3.1|2556552||||||141850|65912|72.9|16.5|194520|303891|60031|26.9|5.1|1130301|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
46|310M600US47900|4440412|||||||||||297019|80385|7.9|2.0|3770239||||||||||||||||||||||||||53974|25796|23.3|11.2|231464|1079682|121429|26.8|2.5|4029972|||||||||||||||||||||||||||||||1097368|126979|29.9|3.2|3666434|245887|50036|18.7|4.2|1311799||||||94337|19614|15.1|3.9|626588||||||479607|102022|38.6|6.8|1242233|518403|98053|15.4|2.6|3366032||||||191324|61691|70.8|10.9|270184|492612|120548|30.7|6.0|1603722|||||||||||||||||||||||||||||||June 1, 2022|June 13, 2022|2022|06
45|0100000US|252481011|||||||||||23925029|938817|11.2|0.4|213005884|||||||||||||||||||||8351764|721831|5.8|0.5|143161778|5222752|506694|38.3|2.8|13645227|77760721|1898293|34.4|0.8|225905099|||||||||||||||||||||||||||||||42070450|1320215|20.8|0.6|201879429|10990270|621518|15.7|0.8|70020357||||||5571314|500755|19.1|1.6|29097092|135909004|1330154|60.3|0.5|225486157|32525541|1122844|48.9|1.4|66581107|39667812|1175690|20.5|0.6|193037672||||||16267615|928209|71.7|2.4|22675728||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US01|3834458|||||||||||462141|134140|14.8|3.9|3123250|||||||||||||||||||||147872|83552|7.8|4.3|1897952|119291|88075|51.6|24.0|231119|1375632|198325|40.5|5.2|3396841|||||||||||||||||||||||||||||||576609|103910|18.9|3.5|3054395|110893|50314|11.3|5.4|978410||||||50522|35456|13.4|8.2|376043|2073462|156872|60.8|4.2|3408782|359832|88695|36.8|7.8|977841|534672|154622|18.5|5.0|2897257||||||264385|98823|80.7|11.2|327666||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US02|531333|||||||||||48504|11133|10.2|2.4|476656|||||||||||||||||||||17413|7717|5.4|2.4|322181|12212|6022|42.3|15.7|28901|184768|19773|37.0|3.8|499674|||||||||||||||||||||||||||||||82172|13096|17.9|2.9|458778|14262|6302|7.8|3.3|183070||||||35247|14352|43.1|11.7|81810|330266|18033|66.4|3.3|497220|71358|13876|41.4|7.4|172258|105638|17799|24.1|3.7|438081||||||51602|14615|81.5|7.4|63348||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US04|5637881|||||||||||638969|139251|13.0|2.8|4931241|||||||||||||||||||||50899|33425|1.5|1.0|3384078|46231|35707|35.6|22.5|129925|1658468|172211|32.2|3.1|5156602|||||||||||||||||||||||||||||||1001553|147180|21.5|3.2|4667066|192163|56032|11.6|3.2|1658866||||||76410|27464|10.6|3.6|720472|2977508|156384|58.1|2.7|5123034|865640|157115|51.8|8.2|1672328|926967|168365|20.9|3.6|4438866||||||381038|81679|61.0|14.0|624523||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US05|2271244|||||||||||240546|49577|12.8|2.6|1886212|||||||||||||||||||||73945|33362|6.2|2.8|1185762|69083|41286|52.0|18.3|132726|779016|75799|37.1|3.6|2097849|||||||||||||||||||||||||||||||304250|53983|17.5|3.1|1736851|33453|17296|5.4|2.8|623023||||||54130|30361|17.9|9.5|302074|1222416|106933|58.6|4.7|2086924|269524|56228|39.9|8.1|674792|321753|64502|19.0|4.0|1696347||||||159706|42287|74.0|11.3|215920||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US06|29638176|||||||||||2786079|531704|11.2|2.1|24877979|||||||||||||||||||||1038006|277880|5.6|1.5|18668782|871308|283838|44.7|10.9|1951008|10286222|757292|39.1|2.9|26315319|||||||||||||||||||||||||||||||6609300|649401|28.0|2.6|23642442|1632272|329007|20.4|3.6|7990440||||||576160|250559|15.4|6.1|3751574|15629569|593116|59.6|1.9|26239198|4390633|546291|55.1|4.1|7973338|5227921|620687|23.6|2.7|22153968||||||1958544|421771|70.6|8.4|2776079||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US08|4512373|||||||||||352767|87899|9.0|2.2|3924252|||||||||||||||||||||44464|23393|1.6|0.9|2794896|29938|18196|30.1|14.4|99301|1082821|151530|26.7|3.5|4052039|||||||||||||||||||||||||||||||745915|88915|20.0|2.5|3728341|255101|63642|22.3|5.8|1144945||||||74864|33069|14.2|6.7|528764|2439210|144808|59.9|3.7|4069242|556654|72693|47.5|4.5|1171920|484107|81896|13.4|2.3|3600773||||||250187|73030|72.1|10.0|347068||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US09|2788488|||||||||||375070|81080|15.7|3.3|2393176|||||||||||||||||||||93271|29921|5.7|1.9|1647881|43256|20085|32.2|13.6|134433|908229|94620|36.4|3.6|2494615|||||||||||||||||||||||||||||||519044|77350|23.1|3.4|2248167|168080|52136|22.3|6.6|754221||||||55542|22594|18.9|7.4|294397|1633386|110148|65.3|3.7|2500151|333117|50867|44.8|6.7|742773|605931|89166|27.9|3.9|2174452||||||195319|54587|75.8|9.3|257667||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US10|785346|||||||||||83028|21637|12.1|3.2|687007|||||||||||||||||||||36367|16385|8.0|3.4|453337|19841|14801|32.8|18.4|60566|225033|37367|30.8|5.4|731617|||||||||||||||||||||||||||||||173251|40633|26.4|5.6|657388|25410|10938|12.5|5.3|202504||||||18855|11144|36.5|18.0|51723|459195|34688|62.6|4.1|733216|87246|19830|47.7|8.7|183022|128338|30036|20.2|4.8|633832||||||44661|14900|86.2|8.3|51835||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US11|490791|||||||||||64028|14678|14.7|3.3|436396|||||||||||||||||||||25959|15889|7.9|4.6|330278|14704|14666|41.9|29.7|35059|109323|19102|24.2|3.9|450993|||||||||||||||||||||||||||||||128843|22585|30.7|5.1|419779|38846|17771|34.9|12.9|111424||||||19074|7887|40.5|13.5|47054|235506|20711|52.3|4.7|450551|65131|14876|59.6|8.5|109195|79683|16542|19.8|3.8|402879||||||18757|7475|79.4|14.0|23638||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US12|17352741|||||||||||1810049|323102|12.5|2.2|14504633|||||||||||||||||||||680368|205692|7.3|2.2|9379167|551159|198880|51.0|12.3|1081145|5458756|552355|35.6|3.5|15312522|||||||||||||||||||||||||||||||2850446|346773|21.0|2.5|13571185|713193|228611|16.8|5.4|4234749||||||409773|163702|24.6|8.0|1664163|8045777|472603|52.6|2.7|15310110|1999182|311059|49.9|5.9|4005153|2323106|281923|18.1|1.9|12839767||||||1124686|304414|79.7|7.0|1410457||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
45|0400000US13|8132374|||||||||||893842|203058|13.2|2.9|6796743|||||||||||||||||||||346201|126702|7.2|2.7|4785676|249098|108634|42.6|15.9|585099|2695987|343348|37.2|4.5|7239057|||||||||||||||||||||||||||||||1304932|156405|20.1|2.3|6479601|333567|125962|13.8|5.0|2419678||||||262317|174120|22.7|12.9|1153578|4337542|285626|59.9|3.4|7238353|997419|168185|44.8|6.9|2225171|1255826|204096|20.0|3.1|6265011||||||503065|125043|76.1|6.6|661026||||||||||||||||||||||||||||||||||||April 27, 2022|May 9, 2022|2022|05
